,artist_name,track_name,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
894,Swedish House Mafia,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,edm; pop dance; progressive electro house,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122
895,The Weeknd,I Feel It Coming,3dhjNA0jGA8vHBQ1VdD6vV,canadian contemporary r&b; canadian pop; pop,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987
896,The Weeknd,The Hills,7fBv7CLKzipRk6EC6TWHOB,canadian contemporary r&b; canadian pop; pop,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003
897,The Weeknd,Can't Feel My Face,22VdIZQfgXJea34mQxlt81,canadian contemporary r&b; canadian pop; pop,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949
898,The Weeknd,Sacrifice,1nH2PkJL1XoUq8oE6tBZoU,canadian contemporary r&b; canadian pop; pop,0.735,0.795,11,-6.523,0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0
899,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),2hrUO4drrO63i7FYbCLBl2,pop; uk dance; uk funky,0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002
900,Clean Bandit,Symphony (feat. Zara Larsson),72gv4zhNvRVdQA0eOenCal,pop; uk dance; uk funky,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956
901,Clean Bandit,Solo (feat. Demi Lovato),3NuK5xMlSlB6K2Qp16zf3h,pop; uk dance; uk funky,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966
902,Marshmello,OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv,brostep; edm; pop; progressive electro house,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072
903,Demi Lovato,Cool for the Summer,2zFF6jG5hQArbzcXz3KUWk,pop; post-teen pop,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06
904,Demi Lovato,Sorry Not Sorry,0yvPEnB032fojLfVluFjUv,pop; post-teen pop,0.705,0.643,11,-6.929,0,0.232,0.0242,0.0,0.262,0.884,143.944
905,Juice WRLD,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,chicago rap; melodic rap; rap,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991
906,Selena Gomez,Wolves,0tBbt8CrmxbjRP0pueQkyU,pop; post-teen pop,0.725,0.804,11,-4.614,0,0.0422,0.124,0.0,0.204,0.31,124.996
907,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,brostep; edm; pop; progressive electro house,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.992
908,DJ Snake,Middle,0g5EKLgdKvNlln7TNqBByK,edm; electronic trap; pop; pop dance,0.583,0.695,9,-5.336,1,0.0423,0.0138,0.0,0.0527,0.224,104.879
909,Major Lazer,Lean On (feat. MØ & DJ Snake),1qE47wUKG2juJwPoLqg4C9,dance pop; edm; electro house; moombahton; pop; pop dance,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
910,Ed Sheeran,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,pop; singer-songwriter pop; uk pop,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011
911,Ed Sheeran,Shivers,50nfwKoDiSYg8zOCREWAm5,pop; singer-songwriter pop; uk pop,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02
912,Ed Sheeran,Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,pop; singer-songwriter pop; uk pop,0.64,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,0.546,92.979
913,Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,Unknown,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956
914,Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),4wuCQX7JvAZLlrcmH4AeZF,pop; singer-songwriter pop; uk pop,0.746,0.787,4,-6.373,1,0.12,0.212,0.0,0.0669,0.607,95.005
915,Galantis,Heartbreak Anthem (with David Guetta & Little Mix),5K6Ssv4Z3zRvxt0P6EKUAP,dance pop; edm; pop; pop dance,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111
916,Galantis,Runaway (U & I),46lFttIf5hnUZMGvjK0Wxo,dance pop; edm; pop; pop dance,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008
917,Galantis,No Money,6M6Tk58pQvABy6ru66dY3d,dance pop; edm; pop; pop dance,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038
918,Glass Animals,Heat Waves,02MWAaffLxlfxAUY7c5dvx,gauze pop; indietronica; modern rock; pov: indie; shiver pop,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
919,Eminem,River (feat. Ed Sheeran),1cS0TgbR263ey9jn0MwD2s,detroit hip hop; hip hop; rap,0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09
920,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,girl group; pop; talent show,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017
921,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,pop,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07
922,Hailee Steinfeld,Starving,4Ce37cRWvM1vIGGynKcs22,pop,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962
923,Hailee Steinfeld,Love Myself,36phXHOKx8rO7CMp2vNX4x,pop,0.617,0.759,0,-6.785,0,0.0678,0.0026,0.0,0.419,0.324,122.924
924,Halsey,Bad At Love,7y9iMe8SOB6z3NoHE2OfXl,electropop; etherpop; indie poptimism; pop,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384
925,Halsey,Colors,4FqMPJlvfY5Nfo3gRKcNxl,electropop; etherpop; indie poptimism; pop,0.511,0.812,1,-4.809,1,0.0617,0.0542,0.0,0.092,0.522,100.02
926,Halsey,"I am not a woman, I'm a god",5RhFmJifQe83FpQ6ZFFTZ5,electropop; etherpop; indie poptimism; pop,0.523,0.702,6,-6.74,0,0.0462,0.00397,0.0325,0.063,0.494,179.992
927,Halsey,Without Me,6FZDfxM3a3UCqtzo5pxSLZ,electropop; etherpop; indie poptimism; pop,0.752,0.488,6,-7.05,1,0.0705,0.293,9.2e-06,0.0936,0.533,136.07
928,BTS,Boy With Luv (feat. Halsey),4a9tbd947vo9K8Vti9JwcI,k-pop; k-pop boy group; pop,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947
929,benny blanco,Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU,pop,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949
930,G-Eazy,Him & I (with Halsey),5k38wzpLb15YgncyWdTZE4,indie pop rap; oakland hip hop; pop rap; rap,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908
931,Halsey,You should be sad,7lidXGPXPYLNThITAOTlkK,electropop; etherpop; indie poptimism; pop,0.591,0.585,2,-6.35,1,0.0276,0.143,0.0,0.109,0.323,110.943
932,Harry Styles,Adore You,3jjujdWJ72nww5eGnfs2E7,pop,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048
933,Harry Styles,Lights Up,4jAIqgrPjKLTY9Gbez25Qb,pop,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987
934,Harry Styles,Sign of the Times,5Ohxk2dO5COHF1krpoPigN,pop,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972
935,Imagine Dragons,Believer,0pqnGHJpmpxLKifKRmU6WP,modern rock; pop; rock,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949
936,Imagine Dragons,Natural,2FY7b99s15jUprqC0M5NCT,modern rock; pop; rock,0.704,0.611,2,-6.112,1,0.041,0.217,0.0,0.0812,0.22,99.994
937,Joji,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,viral pop,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964
938,Justin Bieber,Hold On,1nahzW3kfMuwReTka28tH5,canadian pop; pop,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002
939,Justin Bieber,Intentions (feat. Quavo),4umIPjkehX1r7uhmGvXiSV,canadian pop; pop,0.806,0.546,9,-6.637,1,0.0579,0.298,0.0,0.102,0.875,147.988
940,Justin Bieber,Love Yourself,1f8zcJPvJKvxAOjEqM0pyc,canadian pop; pop,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.43
941,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,canadian pop; pop,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03
942,Justin Bieber,Sorry,0JBq4P9Jpp37F1PteCgGL1,canadian pop; pop,0.655,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.409,99.947
943,Justin Bieber,What Do You Mean?,0NpZenGEA81m99MX1Q677C,canadian pop; pop,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
944,Kendrick Lamar,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,conscious hip hop; hip hop; rap; west coast rap,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782
945,Katy Perry,Chained To The Rhythm,7qvxFz3JodM0A7xEM7k3YD,pop,0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029
946,Katy Perry,Swish Swish,3OtMnyUaiipcAT23A8liyi,pop,0.838,0.705,5,-5.201,0,0.0449,0.0184,1.82e-05,0.102,0.583,119.953
947,Katy Perry,Never Really Over,1IIV8jglA0klVZy17q665k,pop,0.77,0.881,8,-4.776,1,0.067,0.217,0.0,0.324,0.367,99.995
948,Katy Perry,Harleys In Hawaii,3B4etxytImrRKQgV3XHjnR,pop,0.721,0.751,10,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095
949,Khalid,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,pop; pop r&b,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948
950,Khalid,Location,152lZdxL1OR0ZMW6KquMif,pop; pop r&b,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126
951,Khalid,Better,339Y993TrFyWyO438be0RY,pop; pop r&b,0.692,0.552,0,-9.543,0,0.0497,0.0503,0.165,0.136,0.15,98.028
952,Khalid,Talk (feat. Disclosure),6TqXcAFInzjp0bODyvrWEq,pop; pop r&b,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984
953,The Kid LAROI,WITHOUT YOU,27OeeYzk6klgBh83TSvGMA,australian hip hop,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005
954,KSI,Holiday,14Bcv6siTBPw3TlP84dasC,social media pop; uk hip hop,0.356,0.684,8,-7.347,1,0.0878,0.152,0.0,0.101,0.347,87.188
955,Kygo,Higher Love,1kKYjjfNYxE0YYgLa7vgVY,edm; pop; pop dance; tropical house,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952
956,Kygo,It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,edm; pop; pop dance; tropical house,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968
957,Kygo,Lose Somebody,1sgDyuLooyvEML4oHspNza,edm; pop; pop dance; tropical house,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988
958,Lady Gaga,Stupid Love,7yBbV2k2S2uhaQc24NF2xt,art pop; dance pop; pop,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987
959,Lady Gaga,Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,art pop; dance pop; pop,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056
960,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,6PUIzlqotEmPuBfjbwYWOB,art pop; pop,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052
961,Lana Del Rey,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,art pop; pop,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986
962,Lauv,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,pop,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97
963,Lauv,i'm so tired...,4vjpLMyL3ZO6aphdYr8XYw,pop,0.576,0.736,11,-7.572,1,0.224,0.178,0.0,0.238,0.484,101.928
964,Lauv,"fuck, i'm lonely",09PGubKAMryhOWv1LHpCYz,pop,0.809,0.547,9,-7.304,1,0.0609,0.46,0.0,0.0543,0.717,95.012
965,Lewis Capaldi,Before You Go,2gMXnyrvIjhVBUZwvLZDMP,pop; uk pop,0.459,0.574,3,-4.857,1,0.0577,0.608,0.0,0.0885,0.183,111.881
966,Lorde,Green Light,6ie2Bw3xLj2JcGowOlcMhb,art pop; metropopolis; nz pop; pop,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942
967,Mac Miller,Good News,1DWZUa5Mzf2BwzpHtgbHPY,hip hop; pittsburgh rap; rap,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088
968,mgk,my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,ohio hip hop; pop rap,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939
969,Madison Beer,Home with You,0iwsQWgtjSq2kUXuZwTDAL,pop,0.631,0.599,7,-6.137,0,0.0878,0.067,0.0,0.0952,0.727,170.122
970,Måneskin,Beggin',3Wrjm47oTz2sjIgck11l5e,indie rock italiano; italian pop,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002
971,Maroon 5,What Lovers Do (feat. SZA),0GxQ1A5L9xnMOytbP6eKBG,pop,0.8,0.598,5,-5.131,0,0.0617,0.0798,5.47e-06,0.1,0.422,109.998
972,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),5o3GnrcFtvkdf3zFznuSbA,pop,0.783,0.611,7,-6.124,1,0.0695,0.343,0.0,0.0983,0.418,100.049
973,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,7fa9MBXhVfQ8P8Df9OEbD8,pop,0.779,0.541,0,-6.824,1,0.0658,0.566,0.0,0.13,0.447,124.939
974,Maroon 5,Sugar,5d6Mjuu2uCGRPYpFjGpCX5,pop,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076
975,Martin Garrix,Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,dutch edm; edm; pop; pop dance; progressive house,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972
976,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),7Feaw9WAEREY0DUOSXJLOM,dutch edm; edm; pop; pop dance; progressive house,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778
977,Martin Garrix,There for You,6jA8HL9i4QGzsj6fjoxp8Y,dutch edm; edm; pop; pop dance; progressive house,0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969
978,Troye Sivan,YOUTH,0nhBKubnVz9yFNNprBniWz,australian pop; pop; viral pop,0.628,0.737,7,-4.437,1,0.041,0.0638,0.0,0.0777,0.591,91.505
979,Zedd,Stay,6uBhi9gBXWjanegOb2Phh0,complextro; edm; german techno; pop; pop dance,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04
980,Alessia Cara,Scars To Your Beautiful,42ydLwx4i5V49RXHOozJZq,canadian contemporary r&b; canadian pop; pop,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169
981,Olivia Rodrigo,deja vu,6HU7h9RYOaPRFeh0R3UeAr,pop,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917
982,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),2YlZnw2ikdb837oKMKjBkW,hip pop; pop,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038
983,Miley Cyrus,Midnight Sky,4i2qxFEVVUi8yOYoxB8TCX,pop,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976
984,Miley Cyrus,Malibu,1UZOjK1BwmwWU14Erba9CZ,pop,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934
985,Niall Horan,Slow Hands,2cOUlop2ZakjOKe4WinesN,pop,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896
986,Niall Horan,Nice To Meet Ya,0DrFTaAX2srXPkuag35djb,pop,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.031
987,Panic! At The Disco,High Hopes,1rqqCSm0Qe4I9rUvWncaom,pop,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014
988,Pop Smoke,What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y,brooklyn drill; rap,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995
989,Rihanna,Love On The Brain,5oO3drDxtziYU2H1X23ZIp,barbadian pop; pop; urban contemporary,0.509,0.637,4,-4.83,0,0.047,0.0717,1.08e-05,0.0789,0.379,172.007
990,Rihanna,Needed Me,4pAl7FkDMNBsjykPXo91B3,barbadian pop; pop; urban contemporary,0.697,0.315,5,-8.091,0,0.234,0.11,0.0,0.0825,0.298,110.872
991,Rihanna,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,barbadian pop; pop; urban contemporary,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846
992,Rihanna,Bitch Better Have My Money,5lnsCyEKWofnC00U4Ax0ti,barbadian pop; pop; urban contemporary,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99
993,Saweetie,Best Friend (feat. Doja Cat),2etHQJxIbV0soyPhelVs9Y,cali rap; trap queen,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018
994,Sam Smith,Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,pop; uk pop,0.741,0.52,8,-7.513,1,0.0656,0.447,1.97e-06,0.222,0.347,102.998
995,Sam Smith,How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,pop; uk pop,0.561,0.682,1,-4.931,0,0.0856,0.153,0.0,0.0763,0.359,165.944
996,Sam Smith,Diamonds,1hJIbOjWpid6LtnozHmzRS,pop; uk pop,0.637,0.666,10,-6.773,0,0.0494,0.161,0.0,0.108,0.529,104.02
997,Selena Gomez,Lose You To Love Me,4l0Mvzj72xxOpRrp6h8nHi,pop; post-teen pop,0.516,0.342,4,-8.985,1,0.0425,0.55,0.0,0.21,0.0993,102.819
998,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,edm; electronic trap; pop; pop dance,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881
999,Selena Gomez,Fetish (feat. Gucci Mane),4lnAN2S1fcI0SjxEbksZVr,pop; post-teen pop,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013
1000,Selena Gomez,Good For You,5xdVqHtFS0eLuNp4Z8Wbpa,pop; post-teen pop,0.609,0.674,5,-6.484,0,0.0502,0.179,0.0,0.069,0.228,88.945
1001,Selena Gomez,Hands To Myself,3CJvmtWw2bJsudbAC5uCQk,pop; post-teen pop,0.811,0.507,5,-7.161,0,0.117,0.0146,2.14e-06,0.342,0.438,111.016
1002,Selena Gomez,Kill Em With Kindness,7KxhSJOYiqCDclXDBNlFSZ,pop; post-teen pop,0.757,0.884,10,-5.488,0,0.0404,0.00789,5.87e-05,0.0973,0.399,120.013
1003,Selena Gomez,Bad Liar,1sCxVKWImDZSZKvG0U9B23,pop; post-teen pop,0.953,0.41,1,-6.543,1,0.0705,0.175,0.0,0.0768,0.718,121.074
1004,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),1HbA4N1MiOsPthALesGFR1,canadian pop; pop; viral pop,0.64,0.392,2,-7.246,0,0.0574,0.0593,0.0,0.0839,0.502,145.838
1005,BTS,Dynamite,5QDLhrAOJJdNAmCTJ8xMyW,k-pop; k-pop boy group; pop,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044
1006,Shawn Mendes,In My Blood,21YnmkSDhUkmkkni22Svc4,canadian pop; pop; viral pop,0.622,0.709,5,-7.32,1,0.0669,0.0582,0.0,0.126,0.488,140.018
1007,Shawn Mendes,Lost In Japan,6WBTeFDEfAJbaSUUc1V1xQ,canadian pop; pop; viral pop,0.736,0.738,0,-6.782,0,0.358,0.261,0.0,0.107,0.404,105.008
1008,Shawn Mendes,Youth feat. Khalid,5SwEgzUFDHwpWHKrbnP32Z,canadian pop; pop; viral pop,0.518,0.596,6,-6.653,0,0.124,0.569,0.0,0.133,0.326,100.28
1009,SZA,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,pop; r&b; rap,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002
1010,Taylor Swift,august,3hUxzQpSfdDqwM3ZTFQY0K,pop,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937
1011,Taylor Swift,cardigan,4R2kfaDFhslZEMJqAFNpdd,pop,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033
1012,Taylor Swift,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,pop,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602
1013,Billie Eilish,my future,3YUMWmx8EJq0DurfuIwoGh,art pop; pop,0.456,0.285,8,-10.755,1,0.0979,0.814,0.143,0.307,0.0809,104.89
1014,Twenty One Pilots,Heathens,6i0V12jOa3mr6uu4WYhUBr,modern rock; pop; pov: indie; rock,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024
1015,Twenty One Pilots,Chlorine,23OXdR7YuUBVWh5hSnYJau,modern rock; pop; pov: indie; rock,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009
1016,Taylor Swift,Lover,1dGr1c8CrMLDpV6mPbImSI,pop,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534
1017,Taylor Swift,You Need To Calm Down,6RRNNciQGZEXnqk8SQ9yv5,pop,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026
1018,Taylor Swift,Look What You Made Me Do,1P17dC1amhFzptugyAO7Il,pop,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07
1019,Taylor Swift,Delicate,6NFyWDv5CjfwuzoCkw47Xf,pop,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045
1020,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,pop,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023
1021,Taylor Swift,willow,3Uo7WG0vmLQ07WB4BDwy7D,pop,0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961
1022,Ariana Grande,"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,pop,0.727,0.554,5,-5.29,0,0.0915,0.0421,0.0,0.106,0.335,170.0
1023,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,dance pop; pop,0.689,0.789,1,-4.901,1,0.122,0.154,0.0,0.203,0.745,98.043
1024,Little Mix,Woman Like Me (feat. Nicki Minaj),222B3aljXx6fFwKmFjuBED,girl group; pop; talent show; uk pop,0.754,0.854,5,-3.449,0,0.0608,0.177,0.0,0.0808,0.8,75.002
1025,Tate McRae,you broke me first,45bE4HXI0AwGZXfZtMp8JR,pop,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148
1026,Tate McRae,working,31sSFHIe4NaxltVFOEIcTa,pop,0.783,0.435,7,-7.78,1,0.0588,0.282,0.0,0.0833,0.512,106.974
1027,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,pop; uk pop,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042
1028,ZAYN,PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1,pop; uk pop,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944
1029,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),55n9yjI6qqXh5F2mYvUc2y,pop; uk pop,0.73,0.444,0,-8.418,1,0.0538,0.059,1.8e-05,0.14,0.106,117.979
1030,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,r&b; rap,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148
1031,The Weeknd,Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK,canadian contemporary r&b; canadian pop; pop,0.735,0.677,2,-4.979,1,0.0932,0.0756,2.17e-05,0.111,0.187,100.563
1032,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",4lJNen4SMTIJMahALc3DcB,australian dance; australian pop; pop,0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009
1033,The Chainsmokers,Takeaway,3g0mEQx3NTanacLseoP0Gw,pop,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1
1034,The Chainsmokers,Call You Mine,2oejEp50ZzPuQTQ6v54Evp,pop,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01
1035,The Chainsmokers,Roses,3vv9phIu6Y1vX3jcqaGz5Z,pop,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001
1036,Zara Larsson,Lush Life,1rIKgCH4H52lrvDcz50hS8,pop; scandipop; swedish electropop; swedish pop,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023
1037,Zara Larsson,Ruin My Life,4nyY8oVjbX2d4qzlpiVM5n,pop; scandipop; swedish electropop; swedish pop,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985
